file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,cell_t_mean,int_p_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,[m+1K+1s-1],--,--,--,--
TOA5_45736.high_freq_2024_06_07_0330.dat,2024-06-07,04:00,159.1666,1,36000,36000,-0.390857E-01,1,-4.18033,2,10.5127,1,1.92538,1,0.235113,1,-0.516820,-0.803321E-01,-0.584588E-01,-0.179659E-02,0.103639E-09,0.260688E-11,13.7360,414.758,418.285,0.00000,0,345.509,10.4326,10.5426,0.00000,0,282.016,281.085,77651.6,0.958659,1010.93,0.301949E-01,0.152353E-01,0.622607E-02,807.642,1064.69,0.649456E-02,75.8567,257.052,277.054,-0.146588,-2.03289,0.205781E-01,2.03828,0.844327E-13,0.754504E-14,2.03828,4.80668,135.811,265.876,0.578459,-9999,0.201919,0.863535,143.386,0.139240E-01,-0.397645,0.213623E-01,0,44.5446,-6.75982,15.2907,38.0761,58.0684,81.4418,122.015,-0.387428E-01,1.00885,-3.53588,1.01868,9.88972,1.07591,1.89510,1.07591,0.221180,1.07591,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,5,4,0,0,5,1.13132,0.558402,0.373456E-01,0.432744,0.528433E-02,30.4238,-0.364849E-02,0.189510E-02,0.221180,280.539,78596.8
TOA5_45736.high_freq_2024_06_07_0400.dat,2024-06-07,04:30,159.1874,1,36000,36000,-0.220448E-01,0,-10.7788,0,9.79544,0,1.03904,1,0.218965,0,-0.557571,-0.715169,-0.660222E-01,-0.159867E-01,0.368679E-10,0.893183E-12,13.7043,412.994,416.505,0.00000,0,332.008,10.0054,10.1066,0.00000,0,281.467,280.576,77651.6,0.960553,1010.69,0.301361E-01,0.141889E-01,0.598279E-02,774.678,1028.35,0.622848E-02,75.3324,253.669,276.463,-0.964690E-01,-2.16117,0.175886E-01,2.16340,0.555527E-13,0.269024E-14,2.16340,4.58830,137.172,267.444,0.465824,-9999,0.151493,0.403381,23.4831,0.850186E-01,-1.10039,0.732896E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.217942E-01,1.01149,-10.0076,1.02449,9.33275,1.10208,1.35305,1.10208,0.208622,1.10208,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,5,0,6,1,7,1,0.376119,0.398408,0.322346E-01,0.439286,0.247446E-02,14.0739,-0.103084E-01,0.135305E-02,0.208622,280.162,78590.0
TOA5_45736.high_freq_2024_06_07_0430.dat,2024-06-07,05:00,159.2083,1,36000,36000,-0.219813E-01,1,0.308037,2,13.7600,0,-0.762767,1,0.307805,0,0.813223,0.360582,-0.903816E-01,0.806608E-02,0.821989E-10,0.204641E-11,13.5869,410.572,414.173,0.00000,1,338.259,10.2215,10.3271,0.00000,0,282.233,281.320,77651.6,0.957933,1010.82,0.302181E-01,0.199458E-01,0.609542E-02,791.356,1081.89,0.636310E-02,73.1454,290.539,276.765,-0.134457,-1.89049,0.257583E-01,1.89544,0.680523E-13,0.604984E-14,1.89544,4.24485,140.725,265.932,0.778652,-9999,0.151481,0.368934,-821.573,-0.243010E-02,0.223865E-01,-0.210008E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.217735E-01,1.00954,1.05632,1.01767,12.7912,1.06344,-0.850188,1.06344,0.286135,1.06344,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,2,1,2,2,1,1,0.450773,0.257238,0.298580E-01,0.477085,0.389945E-02,60.6187,0.109090E-02,-0.850188E-03,0.286135,280.695,78593.7
TOA5_45736.high_freq_2024_06_07_0500.dat,2024-06-07,05:30,159.2291,1,36000,36000,-0.119436E-01,1,-10.5087,0,8.75540,0,0.143961E-01,1,0.195835,0,-0.118364,0.262423,0.352744E-01,0.586969E-02,-0.217625E-10,-0.548868E-12,13.6228,411.517,415.017,0.500000E-01,0,343.576,10.3788,10.4876,0.00000,0,282.139,281.212,77651.6,0.958246,1010.90,0.302080E-01,0.126901E-01,0.619125E-02,803.488,1073.95,0.646102E-02,74.8164,270.459,276.981,0.114519,-1.92666,0.155984E-01,1.93012,0.574779E-13,-0.159751E-14,1.93012,4.60121,132.475,273.402,0.463044,-9999,0.111642,0.318476,9.64093,0.207086,-1.20026,0.971709E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.117619E-01,1.01544,-9.72861,1.03242,8.22383,1.12568,0.408275,1.12568,0.183945,1.12568,800000099,800000099,800000099,800000099,800000099,800101099,899999999,899999999,89999,89999,89,89,18,19,9,0,0,40,0.277341,0.330857,0.287551E-01,0.462301,0.272715E-02,16.9825,-0.100430E-01,0.408275E-03,0.183945,280.753,78588.1
TOA5_45736.high_freq_2024_06_07_0530.dat,2024-06-07,06:00,159.2499,1,36000,36000,-0.906286E-01,1,-30.6842,1,35.7101,1,-3.85201,1,0.799204,1,0.663323,0.656458,-0.103920,0.146917E-01,0.303058E-10,0.798796E-12,13.4995,408.727,412.420,-0.500000E-01,0,355.818,10.7732,10.8905,0.00000,0,282.785,281.821,77651.6,0.956035,1011.13,0.302771E-01,0.517884E-01,0.641185E-02,833.916,1119.20,0.670671E-02,74.5099,285.286,277.510,0.214346,-0.140463,0.529127E-01,0.261675,-0.970827E-13,0.224496E-14,0.261675,3.45251,86.3168,326.763,11.6661,-9999,0.307890,0.530047,69.2612,0.288257E-01,-0.859257,0.103095,0,64.0195,-9.71520,21.9758,54.7229,83.4558,117.048,175.359,-0.890856E-01,1.01732,-27.9894,1.02294,35.7486,1.03829,-2.55914,1.03829,0.800064,1.03829,800000099,800000099,800000099,800000099,800000099,800101099,899999999,899999999,89999,89999,89,89,3,0,2,4,16,3,0.476979,0.548049,0.350660E-01,0.403907,0.128464E-01,170.815,-0.289543E-01,-0.255914E-02,0.800064,281.398,78597.1
TOA5_45736.high_freq_2024_06_07_0600.dat,2024-06-07,06:30,159.2707,1,36000,36000,-0.303838E-01,1,7.80863,1,16.5206,1,-1.36802,1,0.369764,1,0.852951E-01,-2.21480,0.542024E-02,-0.495716E-01,0.134722E-09,0.311130E-11,13.5063,408.873,412.613,-0.150000,0,311.917,9.44259,9.53260,0.00000,0,282.744,281.899,77651.6,0.956247,1010.40,0.302728E-01,0.239607E-01,0.562074E-02,731.231,1125.21,0.587791E-02,64.9864,393.975,275.649,-0.696448E-01,-1.14950,0.496246E-01,1.15268,-0.149692E-12,0.997479E-14,1.15268,2.94582,133.644,266.533,2.46743,-9999,0.178253,0.278306,-52.8023,-0.378109E-01,0.472660,-0.453394E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.300459E-01,1.01124,8.59332,1.01783,15.2427,1.04742,-1.81970,1.04742,0.341162,1.04742,800000099,800000099,800000099,800000099,800100099,800100099,899999999,899999999,89999,89999,89,89,7,6,10,6,35,1,0.203245,0.335305,0.180619E-01,0.358521,0.263791E-02,43.2131,0.889401E-02,-0.181970E-02,0.341162,281.590,78616.0
TOA5_45736.high_freq_2024_06_07_0630.dat,2024-06-07,07:00,159.2916,1,36000,36000,-0.208802E-01,0,-7.45124,2,42.3091,0,-2.69069,0,0.948530,0,1.87378,0.255865,0.270646E-01,0.573624E-02,0.317227E-10,0.743302E-12,13.4472,409.604,413.232,0.00000,0,315.085,9.59751,9.69052,0.00000,0,284.493,283.629,77651.6,0.950359,1010.52,0.304601E-01,0.614647E-01,0.567783E-02,743.191,1263.90,0.597441E-02,58.8013,520.711,275.877,0.576922,-1.27425,0.267584E-01,1.39903,0.179494E-12,0.235905E-14,1.39903,4.00702,111.516,294.359,1.09593,-9999,0.148226,0.519257,31.8191,0.627454E-01,-0.176114,0.523449E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.206742E-01,1.00997,-4.96960,1.02022,39.6597,1.06629,-2.54175,1.06629,0.889133,1.06629,800000099,800000099,800000099,800000099,800001099,800001199,899999999,899999999,89999,89999,89,89,5,6,0,35,75,34,0.315664,0.678614,0.442366E-01,1.07358,0.317944E-02,179.098,-0.517476E-02,-0.254175E-02,0.889133,283.785,78612.0
TOA5_45736.high_freq_2024_06_07_0700.dat,2024-06-07,07:30,159.3124,1,36000,36000,-0.393425E-01,1,13.6142,0,90.0172,0,-6.24056,0,2.02015,0,1.14578,3.04200,0.377226E-01,0.682681E-01,0.150739E-09,0.420297E-11,13.4227,410.627,414.405,0.00000,0,374.256,11.4493,11.5819,0.00000,0,285.725,284.690,77651.6,0.946158,1011.55,0.305920E-01,0.130906,0.674410E-02,886.059,1356.17,0.712788E-02,65.3356,470.107,278.378,-0.527769,-0.104619,0.179821E-01,0.538339,0.182307E-12,0.112302E-13,0.538339,4.87431,181.671,191.212,1.91420,-9999,0.203915,2.14180,-45.3571,-0.440174E-01,0.151240,-0.697573E-01,0,40.3699,-6.12628,13.8577,34.5076,52.6262,73.8090,110.579,-0.386700E-01,1.01739,18.4556,1.02149,84.8985,1.03838,-7.45190,1.03838,1.90528,1.03838,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,18,8,0,55,89,39,0.421612,3.81328,0.487113E-01,0.214120,0.101525E-01,817.607,0.192831E-01,-0.745190E-02,1.90528,285.835,78626.2
TOA5_45736.high_freq_2024_06_07_0730.dat,2024-06-07,08:00,159.3332,1,36000,36000,-0.365405E-01,0,26.0527,0,78.7220,0,-5.91527,0,1.76654,0,-0.802040E-01,-0.639383,-0.109939E-01,-0.143479E-01,-0.851865E-10,-0.229616E-11,13.4181,410.329,414.400,0.00000,0,361.678,11.0602,11.1839,0.00000,0,285.616,284.616,77651.6,0.946543,1011.34,0.305803E-01,0.114472,0.651745E-02,856.058,1349.54,0.688552E-02,63.4335,493.479,277.884,-0.751549,2.72020,0.636995E-01,2.82283,-0.101575E-12,-0.634863E-14,2.82283,5.54606,299.219,105.445,1.29304,-9999,0.196479,0.466261,-21.2011,-0.941696E-01,0.330946,-0.138516,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.361999E-01,1.00941,29.8581,1.01922,70.3679,1.08449,-7.30372,1.08449,1.57907,1.08449,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,5,0,4,50,58,34,0.525047,0.353945,0.535310E-01,0.322227,0.617565E-02,274.941,0.311907E-01,-0.730372E-02,1.57907,284.705,78630.4
TOA5_45736.high_freq_2024_06_07_0800.dat,2024-06-07,08:30,159.3541,1,36000,36000,-0.454845E-01,1,27.3558,1,61.8719,1,-6.88292,1,1.38924,1,0.663800,-0.840708,0.223057E-02,-0.188769E-01,-0.331421E-10,-0.851782E-12,13.3932,410.389,414.515,0.00000,0,344.218,10.5474,10.6598,0.00000,0,286.188,285.232,77651.6,0.944680,1011.07,0.306415E-01,0.900229E-01,0.620281E-02,816.497,1405.62,0.656605E-02,58.0879,589.126,277.209,-0.653018,2.18897,0.524806E-01,2.28490,0.332658E-13,-0.247454E-14,2.28490,5.67787,291.822,106.611,1.31611,-9999,0.219427,0.772230,-28.1220,-0.709942E-01,0.442136,-0.130525,0,42.8464,-6.50210,14.7078,36.6244,55.8546,78.3368,117.363,-0.450637E-01,1.00934,30.2922,1.01818,55.6594,1.07227,-8.20323,1.07227,1.24975,1.07227,800000099,800000099,800000099,800000099,800011099,800011099,899999999,899999999,89999,89999,89,89,2,3,0,19,29,12,1.03338,0.462481,0.486036E-01,0.256902,0.105130E-01,460.260,0.317151E-01,-0.820323E-02,1.24975,285.315,78629.8
TOA5_45736.high_freq_2024_06_07_0830.dat,2024-06-07,09:00,159.3749,1,36000,36000,-0.374751E-01,2,45.9581,0,91.9143,0,-6.83594,0,2.06496,0,0.631849,-1.25644,0.293849E-01,-0.282275E-01,0.203173E-10,0.483196E-12,13.3950,411.189,415.035,0.00000,0,318.566,9.77908,9.87565,0.00000,0,286.708,285.820,77651.6,0.943008,1010.66,0.306972E-01,0.133810,0.574056E-02,757.207,1461.04,0.608749E-02,51.8266,703.833,276.140,-0.244772,1.40684,0.282504E-01,1.42826,-0.150761E-12,0.151678E-14,1.42826,6.31064,306.478,99.8699,1.13336,-9999,0.199349,2.23049,-12.5503,-0.159079,0.500010,-0.241896,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.370927E-01,1.01031,50.3579,1.01752,84.1556,1.05312,-9.44098,1.05312,1.89066,1.05312,800000099,800000099,800000099,800000099,800000099,800011199,899999999,899999999,89999,89999,89,89,10,9,1,78,112,65,3.73706,0.639429,0.844955E-01,0.377766,0.929228E-02,1052.71,0.528381E-01,-0.944098E-02,1.89066,285.974,78636.7
TOA5_45736.high_freq_2024_06_07_0900.dat,2024-06-07,09:30,159.3957,1,36000,36000,-0.840003E-01,1,45.4014,1,76.5932,1,-7.45987,1,1.72169,1,0.608390,1.24752,0.494008E-01,0.280423E-01,-0.326055E-09,-0.833365E-11,13.4090,412.537,416.270,0.00000,0,342.722,10.5440,10.6564,0.00000,0,287.346,286.387,77651.6,0.940871,1011.09,0.307655E-01,0.111566,0.617585E-02,816.239,1516.22,0.656397E-02,53.8338,699.982,277.204,0.336499E-02,1.41573,0.425821E-01,1.41638,0.496509E-13,-0.243161E-13,1.41638,8.08476,316.378,89.8638,1.72280,-9999,0.298796,1.59768,-42.7853,-0.466632E-01,0.592760,-0.159725,0,43.8175,-6.64948,15.0411,37.4545,57.1205,80.1124,120.023,-0.831407E-01,1.01034,48.9588,1.01753,69.5696,1.05286,-9.88015,1.05286,1.56382,1.05286,800000099,800000099,800000099,800000099,800001099,810011099,899999999,899999999,89999,89999,89,89,11,33,2,52,61,57,2.51245,0.597687,0.852130E-01,0.315582,0.800082E-02,434.049,0.514649E-01,-0.988015E-02,1.56382,287.131,78643.4
TOA5_45736.high_freq_2024_06_07_0930.dat,2024-06-07,10:00,159.4165,1,36000,36000,-0.128048,1,61.1390,1,108.177,1,-10.6758,1,2.43194,1,0.133923,-1.68682,-0.293019E-01,-0.379216E-01,-0.459350E-10,-0.106091E-11,13.3816,411.737,415.560,0.00000,0,309.061,9.50947,9.60077,0.00000,0,287.377,286.512,77651.6,0.940826,1010.53,0.307689E-01,0.157590,0.556929E-02,736.394,1528.69,0.591957E-02,48.1716,792.295,275.748,-0.561409,2.26421,0.591151E-01,2.33352,-0.137382E-12,-0.343270E-14,2.33352,6.64435,293.843,103.926,1.45163,-9999,0.368920,1.95631,-59.7920,-0.333908E-01,0.565175,-0.174313,0,50.2541,-7.62625,17.2506,42.9564,65.5113,91.8805,137.654,-0.126865,1.00933,66.0592,1.01826,96.9515,1.07338,-13.6744,1.07338,2.17958,1.07338,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,43,5,2,30,45,15,3.21856,0.601845,0.922169E-01,0.360288,0.116873E-01,576.553,0.694826E-01,-0.136744E-01,2.17958,286.492,78650.4
TOA5_45736.high_freq_2024_06_07_1000.dat,2024-06-07,10:30,159.4374,1,36000,36000,-0.111662,1,64.4275,1,161.944,1,-8.97734,1,3.64244,1,0.540681,0.447906,0.412865E-01,0.100743E-01,-0.192605E-10,-0.456469E-12,13.3935,412.866,416.459,0.00000,0,317.423,9.78482,9.88151,0.00000,0,287.909,287.017,77651.6,0.939073,1010.69,0.308258E-01,0.236030,0.571996E-02,757.651,1579.77,0.609107E-02,47.9596,822.117,276.149,-0.430044,-1.44271,0.239924E-01,1.50563,-0.539897E-13,-0.143805E-14,1.50563,7.05438,165.363,253.402,0.913053,-9999,0.344828,2.05259,-46.3368,-0.430867E-01,0.397839,-0.196858,0,46.8388,-7.10797,16.0782,40.0371,61.0591,85.6362,128.299,-0.110543,1.01013,72.4992,1.01750,148.870,1.05479,-12.9358,1.05479,3.34839,1.05479,800000099,800000099,800000099,800001099,800000099,800011199,899999999,899999999,89999,89999,89,89,26,11,2,54,66,50,3.47689,0.532223,0.960653E-01,0.441888,0.117356E-01,584.178,0.763866E-01,-0.129358E-01,3.34839,288.396,78650.1
TOA5_45736.high_freq_2024_06_07_1030.dat,2024-06-07,11:00,159.4582,1,36000,36000,-0.815654E-01,2,67.1647,0,163.212,0,-8.43015,0,3.67291,0,0.588567,-0.310203,-0.158497E-02,-0.698080E-02,-0.102147E-09,-0.237381E-11,13.3673,412.822,416.488,0.00000,0,310.645,9.59367,9.68660,0.00000,0,288.444,287.568,77651.6,0.937341,1010.59,0.308831E-01,0.238004,0.559781E-02,742.895,1637.21,0.597201E-02,45.3756,894.316,275.871,0.291639,1.84391,0.374084E-01,1.86721,0.232701E-12,-0.764157E-14,1.86721,8.59760,317.424,81.0124,1.14796,-9999,0.294988,2.29691,-27.8260,-0.717494E-01,0.411519,-0.240360,0,34.4830,-5.23293,11.8369,29.4756,44.9521,63.0459,94.4543,-0.807922E-01,1.00957,75.2058,1.01764,148.896,1.06280,-12.4557,1.06280,3.35075,1.06280,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,13,0,6,30,38,37,3.17705,1.26560,0.151172,0.498273,0.953356E-02,815.964,0.793920E-01,-0.124557E-01,3.35075,287.888,78651.3
TOA5_45736.high_freq_2024_06_07_1100.dat,2024-06-07,11:30,159.4790,1,36000,36000,-0.776219E-01,2,47.4173,0,103.629,0,-4.59596,0,2.33280,0,0.349038,-0.692410,0.507200E-02,-0.155868E-01,-0.892740E-10,-0.198160E-11,13.3584,412.961,416.495,0.00000,0,296.513,9.16643,9.25123,0.00000,0,288.733,287.895,77651.6,0.936427,1010.37,0.309141E-01,0.151166,0.534317E-02,709.908,1672.20,0.570592E-02,42.4536,962.288,275.234,0.620683,2.62432,0.232670E-01,2.69683,-0.131108E-12,-0.668300E-14,2.69683,10.2339,336.439,76.6934,0.494328,-9999,0.287909,3.41874,-36.6421,-0.544864E-01,0.457567,-0.174072,0,30.9839,-4.70193,10.6358,26.4846,40.3907,56.6485,84.8698,-0.769019E-01,1.00936,52.2892,1.01895,92.8122,1.08164,-7.28722,1.08164,2.08930,1.08164,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,25,2,4,32,42,42,4.65886,1.99045,0.188167,0.342633,0.408727E-02,273.132,0.552660E-01,-0.728722E-02,2.08930,287.891,78647.5
TOA5_45736.high_freq_2024_06_07_1130.dat,2024-06-07,12:00,159.4999,1,36000,36000,-0.193924,1,118.870,0,200.298,0,-7.66149,0,4.51198,0,0.751392,-1.52005,0.137362E-01,-0.342411E-01,0.369443E-10,0.735228E-12,13.3418,413.339,416.745,0.00000,0,265.516,8.22586,8.29408,0.00000,0,289.355,288.601,77651.6,0.934466,1009.87,0.309806E-01,0.292376,0.478460E-02,637.254,1749.95,0.512014E-02,36.4156,1112.69,273.731,0.729112,4.15047,0.574725E-01,4.21441,-0.116655E-12,0.276905E-14,4.21441,11.2428,329.780,80.0365,0.781373,-9999,0.455548,3.72707,-57.8926,-0.344863E-01,0.593464,-0.276508,0,36.5686,-5.54942,12.5528,31.2583,47.6708,66.8590,100.167,-0.191896,1.01057,127.042,1.02287,173.543,1.11505,-13.7618,1.11505,3.90929,1.11505,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,12,0,2,12,16,30,4.78387,2.35898,0.311296,0.773256,0.680796E-02,461.982,0.134622,-0.137618E-01,3.90929,288.518,78649.4
TOA5_45736.high_freq_2024_06_07_1200.dat,2024-06-07,12:30,159.5207,1,36000,36000,-0.522706E-01,2,107.997,1,200.353,1,-6.74681,1,4.51373,1,0.129550,0.861282,0.470872E-01,0.194038E-01,-0.160134E-09,-0.338285E-11,13.3757,414.633,417.656,0.00000,0,282.564,8.75918,8.83658,0.00000,0,289.526,288.723,77651.6,0.933885,1010.16,0.309989E-01,0.292490,0.509180E-02,678.455,1763.64,0.545228E-02,38.4691,1085.18,274.600,0.700044,3.05010,0.280447E-01,3.12953,0.163293E-12,-0.119720E-13,3.12953,10.5158,335.355,77.0736,0.513453,-9999,0.236582,4.16846,-8.92623,-0.223667,0.539033,-0.483885,0,24.7258,-3.75224,8.48757,21.1352,32.2326,45.2067,67.7278,-0.517752E-01,1.00957,116.954,1.01994,177.417,1.09138,-12.7517,1.09138,3.99701,1.09138,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,9,2,0,8,25,19,5.72538,2.38822,0.223338,0.793868,0.674841E-02,645.759,0.123974,-0.127517E-01,3.99701,289.044,78639.3
TOA5_45736.high_freq_2024_06_07_1230.dat,2024-06-07,13:00,159.5415,1,36000,36000,-0.354073E-01,2,62.9216,0,140.101,0,-6.22815,0,3.15450,0,-0.639476,-0.350344,-0.142828E-01,-0.788832E-02,-0.249931E-09,-0.515430E-11,13.3918,414.241,417.345,0.00000,0,276.177,8.54283,8.61644,0.00000,0,288.905,288.123,77651.6,0.935905,1010.03,0.309324E-01,0.204411,0.497671E-02,661.743,1696.98,0.531754E-02,38.9954,1035.24,274.253,-0.542619,2.42121,0.239597E-01,2.48138,-0.153674E-12,-0.186630E-13,2.48138,7.64943,300.553,102.632,0.553244,-9999,0.194505,2.49791,-8.51336,-0.234514,0.449117,-0.342217,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.350802E-01,1.00932,69.5969,1.01852,126.375,1.07674,-9.86807,1.07674,2.84545,1.07674,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,5,0,2,73,140,43,3.97393,0.912354,0.109527,0.333964,0.610576E-02,813.108,0.736245E-01,-0.986807E-02,2.84545,288.313,78618.8
TOA5_45736.high_freq_2024_06_07_1300.dat,2024-06-07,13:30,159.5624,1,36000,36000,-0.319781E-01,2,56.2341,0,167.689,0,-8.53506,0,3.77598,0,0.911653E-01,0.354901,-0.205908E-01,0.799160E-02,-0.198586E-09,-0.420626E-11,13.3686,413.676,416.832,0.00000,0,283.162,8.76209,8.83954,0.00000,0,289.011,288.209,77651.6,0.935550,1010.15,0.309438E-01,0.244683,0.510258E-02,678.680,1706.34,0.545409E-02,39.7741,1027.66,274.605,-0.590782,1.85342,0.218736E-01,1.94542,-0.103562E-12,-0.148546E-13,1.94542,7.47965,291.612,107.680,0.644226,-9999,0.184881,1.49807,-8.18096,-0.244042,0.335348,-0.321849,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.316771E-01,1.00950,64.7212,1.01772,153.703,1.06456,-12.0736,1.06456,3.46106,1.06456,800000099,800000099,800000099,800000099,800000099,800011199,899999999,899999999,89999,89999,89,89,7,0,3,52,76,46,2.21515,0.706239,0.747472E-01,0.341759,0.969628E-02,671.188,0.684844E-01,-0.120736E-01,3.46106,288.624,78611.3
TOA5_45736.high_freq_2024_06_07_1330.dat,2024-06-07,14:00,159.5832,1,36000,36000,-0.183252E-01,2,12.3388,0,79.9145,0,-3.44793,0,1.79946,0,-0.216447E-01,0.139462,-0.783875E-02,0.314031E-02,-0.255834E-10,-0.547496E-12,13.3623,413.461,416.619,0.00000,0,285.958,8.84825,8.92724,0.00000,0,288.998,288.189,77651.6,0.935586,1010.20,0.309424E-01,0.116605,0.515297E-02,685.335,1704.10,0.550775E-02,40.2167,1018.77,274.741,-0.142534,2.17108,0.228317E-01,2.17587,-0.138393E-12,-0.191460E-14,2.17587,6.38056,315.019,93.7561,0.601222,-9999,0.139953,1.09966,-16.1736,-0.123442,0.154400,-0.932820E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.181551E-01,1.00937,16.6079,1.01801,73.5040,1.06979,-4.48247,1.06979,1.65512,1.06979,800000099,800000099,800000099,800000099,800001099,800011199,899999999,899999999,89999,89999,89,89,12,1,2,28,65,54,1.60975,0.528530,0.610340E-01,0.119129,0.263781E-02,305.289,0.175721E-01,-0.448247E-02,1.65512,288.308,78601.7
