file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,cell_t_mean,int_p_mean
TOA5_45735.high_freq_2024_06_05_0130.dat,2024-06-05,02:00,157.0833,0,36000,36000,-0.195137E-01,1,-10.0729,1,4.17016,1,2.78851,1,0.930023E-01,1,0.182058,-0.347626,0.988786E-01,-0.775270E-02,0.145576E-09,0.360896E-11,13.1259,391.615,395.000,0.00000,0,325.403,9.70848,9.80366,0.00000,0,278.998,278.140,77746.4,0.970255,1010.48,0.298353E-01,0.602655E-02,0.586376E-02,752.675,869.163,0.604352E-02,86.5976,116.489,276.056,0.281488,-0.732065,0.418523E-01,0.785434,0.169722E-12,0.110908E-13,0.785434,2.75298,124.412,291.032,3.05448,-9999,0.141817,0.311114,20.6309,0.104528,-2.41547,0.724456E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.192802E-01,1.01211,-9.62126,1.02291,4.42578,1.05490,3.06858,1.05490,0.987031E-01,1.05490,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,2,0,4,1,2,0,0.416006,0.192754,0.134693E-01,0.113044,0.121070E-01,16.0512,-0.981334E-02,0.306858E-02,0.987031E-01,277.995,78278.4
TOA5_45735.high_freq_2024_06_05_0200.dat,2024-06-05,02:30,157.1041,0,36000,36000,-0.282725E-01,1,-9.99275,1,10.4166,1,2.11745,1,0.232330,1,0.106635,-0.416973,-0.116415,-0.930006E-02,-0.437605E-10,-0.106715E-11,13.0269,388.759,392.028,0.00000,0,317.678,9.48037,9.57111,0.00000,0,279.067,278.230,77746.4,0.970026,1010.36,0.298427E-01,0.150550E-01,0.572456E-02,735.044,874.606,0.590145E-02,84.0428,139.563,275.722,0.630680,-2.41178,0.941132E-01,2.49466,-0.121012E-12,-0.335923E-14,2.49466,4.58939,125.023,284.655,2.16205,-9999,0.170723,0.338922,36.2796,0.594411E-01,-0.959306,0.597221E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.279889E-01,1.01013,-9.23796,1.02165,9.87744,1.09746,2.28233,1.09746,0.220304,1.09746,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,1,6,2,0,1,9,0.303542,0.341772,0.325300E-01,0.158520,0.435497E-02,14.7504,-0.942576E-02,0.228233E-02,0.220304,278.124,78273.2
TOA5_45735.high_freq_2024_06_05_0230.dat,2024-06-05,03:00,157.1249,0,36000,36000,-0.555484E-01,2,-21.9325,1,7.45250,1,2.20975,1,0.166198,1,-0.157084,0.238530,-0.362957E-01,0.531945E-02,-0.127875E-09,-0.316854E-11,13.0027,387.870,391.034,0.00000,0,322.187,9.61079,9.70405,0.00000,0,278.947,278.098,77746.4,0.970438,1010.43,0.298298E-01,0.107696E-01,0.580581E-02,745.124,866.609,0.598268E-02,85.9816,121.485,275.914,0.764977,-0.987505,0.430580E-01,1.24988,-0.230267E-12,-0.983447E-14,1.24988,4.20050,99.2752,307.763,1.97421,-9999,0.239250,1.35036,45.4938,0.474020E-01,-2.94297,0.934893E-01,0,58.1538,-8.82506,19.9623,49.7090,75.8093,106.324,159.292,-0.550159E-01,1.00968,-21.1229,1.01894,8.07246,1.05830,3.01548,1.05830,0.180024,1.05830,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,1,6,0,4,4,2.32216,0.345908,0.326463E-01,0.281314,0.607729E-02,17.9878,-0.215416E-01,0.301548E-02,0.180024,278.080,78264.1
TOA5_45735.high_freq_2024_06_05_0300.dat,2024-06-05,03:30,157.1458,0,36000,36000,-0.415461E-01,1,-18.8385,1,4.73050,1,2.02999,1,0.105465,1,-0.351055,-0.914568,0.283459E-01,-0.203900E-01,0.254131E-09,0.595917E-11,13.0419,388.564,391.681,0.00000,0,305.821,9.11150,9.19529,0.00000,0,278.608,277.804,77746.4,0.971647,1010.15,0.297936E-01,0.683414E-02,0.551089E-02,706.527,849.012,0.567171E-02,83.2176,142.485,275.167,0.760437,-1.85812,0.766548E-01,2.00917,-0.403139E-13,0.194858E-13,2.00917,4.66848,118.199,292.257,2.18651,-9999,0.206781,0.953467,34.1927,0.630690E-01,-3.98235,0.928197E-01,0,47.0595,-7.14146,16.1540,40.2257,61.3468,86.0397,128.903,-0.411346E-01,1.01001,-18.2048,1.02095,5.19703,1.08432,2.66544,1.08432,0.115866,1.08432,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,1,6,2,1,0,0,0.739322,1.12621,0.413980E-01,0.323554,0.121556E-01,68.8601,-0.185478E-01,0.266544E-02,0.115866,277.666,78253.8
TOA5_45735.high_freq_2024_06_05_0330.dat,2024-06-05,04:00,157.1666,1,36000,36000,-0.210946E-01,2,-28.8277,1,2.93535,1,2.70711,1,0.654121E-01,1,-0.592317,0.746342,0.119578E-01,0.166317E-01,0.944690E-10,0.231233E-11,13.0733,388.856,391.860,0.500000E-01,0,319.997,9.51809,9.60955,0.00000,0,278.147,277.309,77746.4,0.973233,1010.37,0.297443E-01,0.423870E-02,0.576634E-02,737.959,820.050,0.592494E-02,89.9894,82.0917,275.778,0.261356,-0.217032,0.166001E-01,0.340126,-0.273091E-12,0.722611E-14,0.340126,3.67387,79.3312,320.293,2.79748,-9999,0.147224,0.680051,8.06482,0.267396,-9.82087,0.199130,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.206983E-01,1.01915,-27.6983,1.03493,4.17214,1.06075,3.83110,1.06075,0.929728E-01,1.06075,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,3,5,1,8,26,4,0.859204,0.475494,0.254046E-01,0.546126,0.968003E-02,5.37124,-0.281680E-01,0.383110E-02,0.929728E-01,277.372,78269.4
TOA5_45735.high_freq_2024_06_05_0400.dat,2024-06-05,04:30,157.1874,1,36000,36000,-0.148235E-01,1,3.49976,2,0.820859,2,-0.439421,2,0.182750E-01,2,-1.18633,-2.10408,-0.430384E-01,-0.468438E-01,-0.323684E-10,-0.699222E-12,13.0894,387.808,390.722,0.00000,1,282.757,8.37742,8.44820,0.00000,0,277.056,276.321,77746.4,0.977132,1009.73,0.296276E-01,0.118422E-02,0.509529E-02,649.757,764.893,0.521453E-02,84.9474,115.136,274.000,-0.580630E-01,-1.06421,0.518808E-01,1.06705,0.465234E-13,-0.247287E-14,1.06705,2.21469,139.388,266.877,2.78686,-9999,0.123168,0.226225,-38.8901,-0.554511E-01,4.26354,-0.287994E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.146524E-01,1.01167,3.48580,1.01714,0.624162,1.04293,-0.589223,1.04293,0.138959E-01,1.04293,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,1,2,0,7,3,0.223334,0.218200,0.109149E-01,0.186031,0.591622E-02,6.48206,0.353301E-02,-0.589223E-03,0.138959E-01,276.057,78271.7
TOA5_45735.high_freq_2024_06_05_0430.dat,2024-06-05,05:00,157.2083,1,36000,36000,-0.251968E-01,1,-16.8998,1,10.7623,1,1.08231,1,0.239794,1,0.994384,-0.216828,-0.149521,-0.483112E-02,-0.784028E-10,-0.168567E-11,12.9278,384.156,387.034,0.500000E-01,0,277.950,8.25943,8.32822,0.00000,0,277.878,277.152,77746.4,0.974246,1009.67,0.297156E-01,0.155387E-01,0.500865E-02,640.629,811.067,0.514105E-02,78.9860,170.438,273.804,0.272098,-1.71294,0.703760E-01,1.73584,-0.871827E-13,-0.606468E-14,1.73584,4.14302,136.097,279.026,2.32357,-9999,0.160819,0.480355,17.9272,0.120292,-1.57028,0.106830,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.249072E-01,1.01162,-15.9393,1.02415,10.5095,1.08920,1.64506,1.08920,0.234161,1.08920,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,9,1,5,4,14,2,0.656184,0.279522,0.250030E-01,0.425472,0.465544E-02,16.4234,-0.162039E-01,0.164506E-02,0.234161,276.931,78287.3
TOA5_45735.high_freq_2024_06_05_0500.dat,2024-06-05,05:30,157.2291,1,36000,36000,-0.254080E-01,0,-14.1242,0,16.6625,0,0.211914,0,0.371556,0,1.01444,1.24490,0.198628E-01,0.277599E-01,-0.735122E-10,-0.170852E-11,12.9018,384.643,387.535,0.00000,0,299.855,8.93963,9.02027,0.00000,0,278.791,278.002,77746.4,0.971019,1010.06,0.298132E-01,0.240769E-01,0.540339E-02,693.238,860.822,0.556466E-02,80.5320,167.585,274.901,0.576654,-2.56468,0.108901,2.63096,0.121740E-12,-0.569783E-14,2.63096,4.55028,127.371,282.672,2.37227,-9999,0.161760,0.246747,21.8317,0.987784E-01,-0.847660,0.890258E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.251163E-01,1.01162,-12.9273,1.02483,15.4457,1.11426,0.662060,1.11426,0.344423,1.11426,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,2,0,1,0,0,0,0.262463,0.195102,0.359291E-01,0.899924E-01,0.292463E-03,20.8985,-0.131805E-01,0.662060E-03,0.344423,277.937,78290.0
TOA5_45735.high_freq_2024_06_05_0530.dat,2024-06-05,06:00,157.2499,1,36000,36000,0.409422E-02,2,-9.60865,0,5.95749,1,-0.770777,1,0.132839,1,-0.590115E-01,0.373953,-0.282678E-01,0.833836E-02,-0.258732E-09,-0.616180E-11,12.8800,383.951,386.876,0.00000,1,306.742,9.14392,9.22831,0.00000,0,278.759,277.952,77746.4,0.971117,1010.17,0.298098E-01,0.860799E-02,0.552750E-02,709.034,857.849,0.569190E-02,82.6525,148.816,275.216,-0.112715E-01,-0.400738,0.126437E-01,0.401096,-0.645819E-14,-0.200879E-13,0.401096,3.92031,184.271,268.389,1.80643,-9999,0.649307E-01,0.647502,2.07557,1.03899,-1.61287,0.150850,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.395025E-02,1.03645,-8.65377,1.07281,5.68168,1.12430,-0.327102,1.12430,0.126689,1.12430,800000099,800000099,800000099,800000099,800001099,800101099,899999999,899999999,89999,89999,89,89,2,0,0,2,37,5,0.884037,0.393572,0.173934E-01,0.145616,0.180206E-02,29.2174,-0.882142E-02,-0.327102E-03,0.126689,277.884,78306.5
TOA5_45735.high_freq_2024_06_05_0600.dat,2024-06-05,06:30,157.2707,1,36000,36000,0.518682E-02,2,1.20763,2,1.95700,2,0.357097,2,0.436400E-01,2,0.903674E-01,-1.50621,-0.113317,-0.335878E-01,0.121307E-09,0.264812E-11,12.7867,381.174,384.197,0.00000,1,279.134,8.32101,8.39083,0.00000,0,278.762,278.028,77746.4,0.971152,1009.72,0.298101E-01,0.282787E-02,0.502999E-02,645.393,862.423,0.517940E-02,74.8349,217.030,273.906,0.672302E-01,-0.948630,0.270490E-01,0.951394,0.226207E-13,0.948692E-14,0.951394,2.54964,137.650,274.054,1.62919,-9999,0.730814E-01,0.331383,-23.5438,-0.915954E-01,0.617086,-0.168515E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.512315E-02,1.01243,1.29470,1.01754,1.81097,1.04105,0.272671,1.04105,0.403836E-01,1.04105,800000099,800000099,800000099,800000099,800000099,800001199,899999999,899999999,89999,89999,89,89,0,6,4,0,4,7,0.379555,0.274389,0.882133E-02,0.272873,0.631953E-02,58.2927,0.132033E-02,0.272671E-03,0.403836E-01,278.115,78322.9
TOA5_45735.high_freq_2024_06_05_0630.dat,2024-06-05,07:00,157.2916,1,36000,36000,0.383804E-01,1,15.8031,1,25.2152,2,-9.33475,1,0.563666,2,3.04044,1.74116,0.583358E-01,0.389223E-01,0.182830E-09,0.443613E-11,12.7136,382.617,385.966,0.00000,0,308.481,9.28373,9.37073,0.00000,0,281.426,280.599,77746.4,0.961905,1010.29,0.300950E-01,0.365255E-01,0.555882E-02,719.843,1030.04,0.577897E-02,69.8847,310.201,275.428,-0.460414E-01,-0.539272E-01,-0.374288E-02,0.710068E-01,-0.112406E-12,0.143806E-13,0.710068E-01,2.38913,185.234,229.510,-3.02155,-9999,0.199751,0.328248,-36.7452,-0.586880E-01,0.626730,-0.814097E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.355118E-01,1.08078,16.2238,1.06338,22.5089,1.07433,-9.57492,1.07433,0.503170,1.07433,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,9,0,1,29,37,23,0.316017,0.310628,0.298511E-01,0.496572,0.110745E-01,422.512,0.166945E-01,-0.957492E-02,0.503170,282.202,78332.0
TOA5_45735.high_freq_2024_06_05_0700.dat,2024-06-05,07:30,157.3124,1,36000,36000,-0.239327E-01,1,46.1474,0,87.8865,0,-8.09854,0,1.96604,0,0.883397,1.20568,0.197793,0.269713E-01,-0.214344E-09,-0.550501E-11,12.8397,387.523,390.952,0.00000,0,329.761,9.95278,10.0528,0.00000,0,282.238,281.349,77746.4,0.959103,1010.67,0.301818E-01,0.127399,0.594230E-02,771.555,1083.97,0.619569E-02,71.1785,312.418,276.406,-0.900036E-01,1.30343,-0.574283E-01,1.30780,-0.461729E-13,-0.166939E-13,1.30780,3.70289,316.247,93.9501,-2.51679,-9999,0.157966,0.642259,-6.22407,-0.346477,0.525080,-0.301377,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.236823E-01,1.01058,50.2836,1.01664,80.7041,1.04728,-10.5327,1.04728,1.80537,1.04728,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,3,3,52,60,30,1.13514,0.113417,0.359612E-01,0.266084,0.100968E-01,534.728,0.518742E-01,-0.105327E-01,1.80537,283.025,78327.5
TOA5_45735.high_freq_2024_06_05_0730.dat,2024-06-05,08:00,157.3332,1,36000,36000,-0.265622E-01,1,50.6473,0,93.9037,0,-7.37378,0,2.10173,0,0.633271,-1.20709,-0.336330E-01,-0.270168E-01,-0.879511E-10,-0.211104E-11,12.7902,386.688,390.171,0.00000,0,306.997,9.28147,9.36842,0.00000,0,282.717,281.887,77746.4,0.957513,1010.31,0.302330E-01,0.136192,0.553209E-02,719.667,1124.28,0.577756E-02,64.0115,404.611,275.425,-0.120106,2.28913,-0.995925E-01,2.29444,-0.413629E-13,-0.687642E-14,2.29444,4.16978,321.149,93.0034,-2.48777,-9999,0.166556,0.600182,-6.64676,-0.324444,0.539353,-0.314337,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.263250E-01,1.00901,54.9431,1.01699,84.7653,1.06750,-9.89206,1.06750,1.89719,1.06750,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,24,7,3,73,77,50,0.996422,0.160898,0.430433E-01,0.322968,0.781835E-02,579.209,0.567953E-01,-0.989206E-02,1.89719,282.689,78327.9
TOA5_45735.high_freq_2024_06_05_0800.dat,2024-06-05,08:30,157.3541,1,36000,36000,0.427802E-01,2,39.2153,1,115.358,1,-4.70860,1,2.58303,1,0.539181,0.491174,0.116337,0.109982E-01,0.117914E-09,0.289206E-11,12.8640,389.583,392.951,0.00000,0,315.511,9.55522,9.64740,0.00000,0,283.202,282.345,77746.4,0.955859,1010.47,0.302849E-01,0.167381,0.568551E-02,740.829,1159.65,0.594806E-02,63.8837,418.823,275.832,-0.342591E-01,1.21291,-0.580805E-01,1.21478,0.463386E-13,0.916626E-14,1.21478,4.40626,319.216,91.6179,-2.74045,-9999,0.211556,1.61241,-17.5925,-0.122580,0.339945,-0.191917,0,47.1261,-7.15157,16.1769,40.2827,61.4336,86.1615,129.086,0.423173E-01,1.01094,45.0256,1.01679,107.343,1.04555,-7.23244,1.04555,2.40357,1.04555,800000099,800000099,800000099,800000099,800001099,800011199,899999999,899999999,89999,89999,89,89,6,1,8,47,36,20,3.03182,0.149814,0.431788E-01,0.248103,0.148406E-01,733.583,0.466168E-01,-0.723244E-02,2.40357,283.705,78340.5
TOA5_45735.high_freq_2024_06_05_0830.dat,2024-06-05,09:00,157.3749,1,36000,36000,0.166945E-01,1,43.4391,0,87.8432,0,-3.64072,1,1.96732,0,0.233565,0.219530,-0.498517E-01,0.491656E-02,-0.190483E-09,-0.474694E-11,12.8134,388.342,391.608,0.00000,0,319.318,9.67769,9.77226,0.00000,0,283.412,282.544,77746.4,0.955142,1010.54,0.303074E-01,0.127482,0.575410E-02,750.295,1175.29,0.602434E-02,63.8392,424.993,276.011,-0.214284,1.05617,-0.603131E-01,1.07938,-0.320586E-13,-0.148659E-13,1.07938,17.5321,302.865,101.469,-3.20323,-9999,0.132206,0.528487,-3.87611,-0.556357,0.494508,-0.340414,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.165030E-01,1.01160,47.6429,1.01710,81.2202,1.04314,-6.17698,1.04314,1.81899,1.04314,800000099,800000099,800000099,800001099,800011099,801011199,899999999,899999999,89999,89999,89,89,3,1,0,49,56,52,0.825351,0.192438,0.391847E-01,0.305745,0.925319E-01,316.773,0.493601E-01,-0.617698E-02,1.81899,283.201,78346.4
TOA5_45735.high_freq_2024_06_05_0900.dat,2024-06-05,09:30,157.3957,1,36000,36000,-0.183736E-01,1,22.5199,0,60.8433,0,-7.58501,0,1.36287,0,0.211422,0.127292,0.159748E-01,0.285130E-02,0.203453E-10,0.510216E-12,12.8181,388.740,392.142,0.00000,0,321.450,9.74876,9.84473,0.00000,0,283.599,282.724,77746.4,0.954508,1010.58,0.303274E-01,0.883139E-01,0.579254E-02,755.787,1189.61,0.606861E-02,63.5323,433.824,276.114,-0.146587,1.43048,-0.569032E-01,1.43910,0.513626E-13,0.158723E-14,1.43910,3.77314,315.430,95.8509,-2.26612,-9999,0.138742,0.425338,-8.64140,-0.249554,0.370129,-0.168270,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.181889E-01,1.01016,25.5526,1.01652,56.2639,1.04982,-8.73650,1.04982,1.26029,1.04982,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,5,4,0,34,64,43,0.666238,0.148336,0.361018E-01,0.100097,0.111950E-01,339.480,0.264900E-01,-0.873650E-02,1.26029,283.729,78369.0
TOA5_45735.high_freq_2024_06_05_0930.dat,2024-06-05,10:00,157.4165,1,36000,36000,-0.548938E-02,1,27.8479,0,73.4280,0,-8.34479,0,1.64530,0,0.402724,-0.789594,-0.811736E-01,-0.176924E-01,-0.757822E-10,-0.182390E-11,12.7376,386.714,390.082,0.00000,0,306.564,9.30729,9.39473,0.00000,0,283.904,283.068,77746.4,0.953508,1010.35,0.303600E-01,0.106616,0.552428E-02,721.664,1217.38,0.579364E-02,59.2799,495.720,275.464,-0.294019,1.14641,-0.556257E-01,1.18482,-0.378813E-13,-0.594948E-14,1.18482,2.76193,303.727,104.385,-2.69095,-9999,0.758752E-01,0.264559,-1.14289,-1.88688,0.379255,-0.380977,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.542927E-02,1.01107,31.5127,1.01685,68.2767,1.04500,-9.83734,1.04500,1.52988,1.04500,800000099,800000099,800000099,800000099,800010099,800011199,899999999,899999999,89999,89999,89,89,1,0,1,52,50,35,0.256790,0.238125,0.342021E-01,0.218516,0.195492E-01,340.391,0.327107E-01,-0.983734E-02,1.52988,283.614,78377.7
TOA5_45735.high_freq_2024_06_05_1000.dat,2024-06-05,10:30,157.4374,1,36000,36000,0.327356E-02,2,28.9124,1,92.8850,1,-4.68155,1,2.08192,1,0.376074,0.165628E-01,0.101117,0.371237E-03,-0.801221E-10,-0.191774E-11,12.8063,389.240,392.511,0.00000,0,306.521,9.31656,9.40418,0.00000,0,284.227,283.389,77746.4,0.952424,1010.36,0.303945E-01,0.134908,0.552350E-02,722.380,1243.84,0.579942E-02,58.0765,521.463,275.478,-0.151959,-1.89810,0.735375E-01,1.90559,0.395764E-13,-0.625648E-14,1.90559,5.52951,143.221,265.423,2.21162,-9999,0.586266E-01,0.991273,-0.507812,-4.24665,0.311271,-0.512488,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.324343E-02,1.00929,33.5983,1.01657,85.5008,1.05931,-6.46402,1.05931,1.91641,1.05931,800000099,800000099,800000099,800000099,800010099,800011199,899999999,899999999,89999,89999,89,89,13,0,1,42,46,29,1.69858,0.233039,0.509300E-01,0.165541,0.872346E-02,315.878,0.349150E-01,-0.646402E-02,1.91641,283.942,78385.6
TOA5_45735.high_freq_2024_06_05_1030.dat,2024-06-05,11:00,157.4582,1,36000,36000,0.398911E-01,1,32.9249,0,96.5272,0,-7.63126,0,2.16433,0,0.439510,0.829584,-0.261406E-01,0.186009E-01,-0.791029E-10,-0.199126E-11,12.7659,388.586,391.874,0.00000,0,321.357,9.78191,9.87854,0.00000,0,284.646,283.765,77746.4,0.950996,1010.62,0.304393E-01,0.140249,0.579086E-02,758.350,1275.43,0.608926E-02,59.4586,517.075,276.162,-0.373155,-0.694860,0.110077E-01,0.788794,-0.144069E-12,-0.619641E-14,0.788794,5.50764,171.857,241.763,0.799591,-9999,0.204809,0.835723,-19.0134,-0.113420,0.341094,-0.167266,0,44.8166,-6.80109,15.3841,38.3085,58.4229,81.9390,122.760,0.393449E-01,1.01388,37.8037,1.01839,90.3539,1.03875,-9.63752,1.03875,2.02591,1.03875,800000099,800000099,800000099,800000099,800001099,800011099,899999999,899999999,89999,89999,89,89,5,0,1,41,51,28,1.14745,0.478114,0.458855E-01,0.146087,0.141267E-01,415.326,0.393340E-01,-0.963752E-02,2.02591,284.399,78385.9
TOA5_45735.high_freq_2024_06_05_1100.dat,2024-06-05,11:30,157.4790,1,36000,36000,-0.138076E-01,2,37.8833,0,101.566,0,-9.25438,0,2.27781,0,0.263273,-0.582358,-0.411628E-02,-0.130605E-01,0.570469E-10,0.138841E-11,12.7537,388.483,391.904,0.00000,0,310.402,9.45494,9.54519,0.00000,0,284.843,283.990,77746.4,0.950358,1010.45,0.304604E-01,0.147602,0.559344E-02,733.078,1294.72,0.588561E-02,56.6204,561.646,275.684,-0.227199,1.43032,-0.566141E-01,1.44936,0.730721E-13,0.447295E-14,1.44936,4.98322,305.115,99.0258,-2.23863,-9999,0.120536,0.678287,-3.36835,-0.640225,0.372991,-0.327289,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.136692E-01,1.01013,42.9723,1.01651,93.9849,1.05002,-11.3412,1.05002,2.10778,1.05002,800000099,800000099,800000099,800000099,800000099,800011199,899999999,899999999,89999,89999,89,89,31,0,2,49,56,32,1.13598,0.181527,0.390659E-01,0.216977,0.162069E-01,449.092,0.447495E-01,-0.113412E-01,2.10778,284.720,78387.9
TOA5_45735.high_freq_2024_06_05_1130.dat,2024-06-05,12:00,157.4999,1,36000,36000,-0.823089E-02,1,30.6890,0,95.8805,0,-10.4615,0,2.15098,0,0.386166,-0.750021E-01,0.337973E-02,-0.168259E-02,0.246728E-10,0.597680E-12,12.7418,388.568,391.876,0.00000,0,308.662,9.41277,9.50222,0.00000,0,285.171,284.321,77746.4,0.949267,1010.43,0.304955E-01,0.139383,0.556208E-02,729.818,1323.51,0.585934E-02,55.1426,593.692,275.622,-0.340528,1.10514,-0.536732E-01,1.15766,0.383300E-13,0.193636E-14,1.15766,4.09453,300.125,107.126,-2.65738,-9999,0.931171E-01,0.412647,-1.91700,-1.12494,0.320075,-0.343605,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.813974E-02,1.01120,35.5992,1.01690,89.4503,1.04452,-12.1864,1.04452,2.00672,1.04452,800000099,800000099,800000099,800000099,800010099,800011199,899999999,899999999,89999,89999,89,89,0,0,0,53,66,48,0.509502,0.276701,0.390919E-01,0.168093,0.189063E-01,439.869,0.371148E-01,-0.121864E-01,2.00672,284.913,78377.2
TOA5_45735.high_freq_2024_06_05_1200.dat,2024-06-05,12:30,157.5207,1,36000,36000,-0.292164E-01,1,70.5730,0,165.100,0,-11.5436,0,3.70615,0,0.757962,0.481004,0.234289E-01,0.107975E-01,0.312421E-10,0.777451E-12,12.7309,389.157,392.573,0.00000,0,316.804,9.68404,9.77874,0.00000,0,285.848,284.972,77746.4,0.947002,1010.59,0.305679E-01,0.240159,0.570881E-02,750.786,1381.77,0.602830E-02,54.3352,630.980,276.020,-0.486498,0.608032,-0.368000E-01,0.779575,-0.842708E-13,0.245404E-14,0.779575,5.01803,269.476,128.664,-2.70566,-9999,0.175646,1.37926,-5.59520,-0.385420,0.427456,-0.419831,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.288134E-01,1.01399,78.7085,1.01845,153.907,1.03864,-15.6706,1.03864,3.45489,1.03864,800000099,800000099,800000099,800000099,800000099,800011199,899999999,899999999,89999,89999,89,89,8,5,2,55,61,40,1.63004,1.06331,0.651609E-01,0.449287,0.181008E-01,818.408,0.822424E-01,-0.156706E-01,3.45489,286.155,78369.8
TOA5_45735.high_freq_2024_06_05_1230.dat,2024-06-05,13:00,157.5415,1,36000,36000,-0.217187E-01,1,82.8688,0,203.442,0,-15.1486,0,4.56869,0,0.487821,0.508477E-01,0.637278E-01,0.114188E-02,-0.631374E-11,-0.156935E-12,12.7644,390.760,394.236,0.00000,0,317.274,9.71277,9.80803,0.00000,0,286.272,285.392,77746.4,0.945600,1010.61,0.306132E-01,0.296051,0.571728E-02,753.006,1420.51,0.604619E-02,53.0097,667.500,276.062,-0.313325,1.58695,-0.619926E-01,1.61877,0.456964E-13,-0.494635E-15,1.61877,6.34041,306.455,101.169,-2.19474,-9999,0.151552,0.766051,-3.06087,-0.704538,0.407334,-0.572183,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.215094E-01,1.00973,92.9903,1.01646,187.183,1.05340,-19.7523,1.05340,4.20355,1.05340,800000099,800000099,800000099,800001099,800000099,800011199,899999999,899999999,89999,89999,89,89,23,13,3,65,79,69,1.12479,0.336864,0.704438E-01,0.480583,0.223166E-01,916.428,0.973072E-01,-0.197523E-01,4.20355,286.301,78362.5
